mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__penalty,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.010505596796671549,0.0002688160991678797,0.004908084869384766,8.860215242287065e-05,0.1,l2,lbfgs,"{'clf__C': 0.1, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9295774647887324,0.9117647058823529,0.9104477611940298,0.9172633106217051,0.008724004449984087,5
0.007691224416097005,0.0011084230658353345,0.004517873128255208,0.00018475069215251352,0.1,l2,liblinear,"{'clf__C': 0.1, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.9295774647887324,0.9051094890510949,0.9104477611940298,0.9150449050112858,0.01050462620727346,6
0.008346239725748697,0.00012591576160484212,0.004500230153401692,3.840899547969357e-05,1.0,l2,lbfgs,"{'clf__C': 1.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9645390070921985,0.9411764705882353,0.9172932330827067,0.9410029035877135,0.01928839693644421,4
0.0072193145751953125,5.566142022612682e-05,0.004452308019002278,3.820272847998971e-05,1.0,l2,liblinear,"{'clf__C': 1.0, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.9645390070921985,0.9481481481481482,0.9172932330827067,0.9433267961076846,0.01958698321271137,3
0.009550094604492188,0.00039310459371101066,0.004465738932291667,5.167227309677946e-05,10.0,l2,lbfgs,"{'clf__C': 10.0, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.9645390070921985,0.9411764705882353,0.9411764705882353,0.9489639827562231,0.011013205325113781,2
0.0074702103932698565,0.0001343767853495185,0.0043828487396240234,1.893089559717415e-05,10.0,l2,liblinear,"{'clf__C': 10.0, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.9645390070921985,0.9481481481481482,0.9411764705882353,0.9512878752761941,0.009792699416868124,1
